,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
11250,51,Hold Up,Beyoncé,61959,https://open.spotify.com/track/0rzNMzZsubFcXSEh7dnem7,2019,4,23,ca,0
11251,52,Drip Too Hard (Lil Baby & Gunna),Lil Baby,61416,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,4,23,ca,112
11252,53,Better Now,Post Malone,61261,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,4,23,ca,112
11253,54,Price On My Head (feat. The Weeknd),NAV,60599,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t,2019,4,23,ca,32
11254,55,Paradise,Bazzi,60385,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019,4,23,ca,24
11255,56,i'm so tired...,Lauv,60250,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,4,23,ca,88
11256,57,Sorry,Beyoncé,59341,https://open.spotify.com/track/0lnIJmgcUpEpe4AZACjayW,2019,4,23,ca,0
11257,58,xanny,Billie Eilish,58720,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,2019,4,23,ca,25
11258,59,ZEZE,Kodak Black,57753,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,4,23,ca,112
11259,60,a lot,21 Savage,57082,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,4,23,ca,112
11260,61,Be Alright,Dean Lewis,57059,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,2019,4,23,ca,111
11261,62,My Bad,Khalid,56812,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb,2019,4,23,ca,46
11262,63,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,56668,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019,4,23,ca,53
11263,64,Lucid Dreams,Juice WRLD,56119,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,4,23,ca,112
11264,65,MONOPOLY (with Victoria Monét),Ariana Grande,55722,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,2019,4,23,ca,21
11265,66,That's a Rack,Lil Uzi Vert,55567,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO,2019,4,23,ca,13
