,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
96,97,X,Nicky Jam,33291,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,2019,1,1,es,0
97,98,La Forma en Que Me Miras,Super Yei,33259,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW,2019,1,1,es,0
98,99,Don't Stop Me Now - Remastered,Queen,33178,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,1,1,es,0
99,100,Promises (with Sam Smith),Calvin Harris,32969,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,1,1,es,0
100,1,Adan y Eva,Paulo Londra,368238,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,1,2,es,1
101,2,MALA,6ix9ine,273748,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,1,2,es,1
102,3,Adictiva,Daddy Yankee,263784,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,1,2,es,1
103,4,MIA (feat. Drake),Bad Bunny,241472,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,1,2,es,1
104,5,Vas A Quedarte,Aitana,228683,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ,2019,1,2,es,1
105,6,NI BIEN NI MAL,Bad Bunny,223962,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,1,2,es,1
106,7,Ella Quiere Beber - Remix,Anuel AA,214093,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019,1,2,es,1
107,8,Booty,C. Tangana,213074,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe,2019,1,2,es,1
108,9,Amanece,Anuel AA,200200,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,1,2,es,1
109,10,Imposible,Luis Fonsi,198280,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019,1,2,es,1
110,11,Solo de Mi,Bad Bunny,192447,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019,1,2,es,1
