Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
51,lovely,Billie Eilish,544234,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,3,29,us,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
52,Better Now,Post Malone,533537,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,3,29,us,0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4
53,Fast,Juice WRLD,514319,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,2019,3,29,us,0.623,0.608,1,-5.937,0,0.0434,0.426,0,0.105,0.263,84.98,208518,4
54,Con Calma,Daddy Yankee,511987,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,3,29,us,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4
55,Kills You Slowly,The Chainsmokers,504246,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6,2019,3,29,us,0.696,0.429,1,-8.736,0,0.0554,0.0518,0,0.128,0.242,149.967,213333,4
56,Wake Up in the Sky,Gucci Mane,503814,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019,3,29,us,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,203161,4
57,i'm so tired...,Lauv,495183,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,3,29,us,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4
58,SAD!,XXXTENTACION,494876,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,3,29,us,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
59,Saturday Nights,Khalid,487597,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,3,29,us,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4
60,Money,Cardi B,469397,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,3,29,us,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4
61,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,467338,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019,3,29,us,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,158027,4
