Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region
16,Tal Vez,Paulo Londra,7138,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019,6,18,pa
17,Delincuente,Farruko,6997,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6,2019,6,18,pa
18,Sígueme - Remix,Feid,6890,https://open.spotify.com/track/7IpRYJ71dk98P0SmgnNLYh,2019,6,18,pa
19,Me mato,Boza,6698,https://open.spotify.com/track/6ehcQY0jLuWqOIeVmUJFow,2019,6,18,pa
20,Falsas Promesas,Sech,6681,https://open.spotify.com/track/6ATIufHUOw1R1A4q46BqrN,2019,6,18,pa
21,Tiene Novio,Sech,6450,https://open.spotify.com/track/5V4u2EwJZLs03lWJ8PH9DA,2019,6,18,pa
22,11 PM,Maluma,6333,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019,6,18,pa
23,La Mentira - Remix,Brytiago,5800,https://open.spotify.com/track/4jBpZsZ9qx3cZhoEfuKElF,2019,6,18,pa
24,Secreto,Anuel AA,5768,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,6,18,pa
25,Calma - Remix,Pedro Capó,5677,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,6,18,pa
26,Baila Baila Baila - Remix,Ozuna,5660,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019,6,18,pa
27,Miss Lonely - Dimelo Flow Remix,Sech,5518,https://open.spotify.com/track/1ndlOUUT3Eq1SDCSdKJASw,2019,6,18,pa
28,Te Soñé De Nuevo,Ozuna,5511,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa,2019,6,18,pa
29,Contra La Pared,Sean Paul,5486,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019,6,18,pa
30,Boomerang,Sech,5400,https://open.spotify.com/track/6E8uqptcabNz9ym19FkDye,2019,6,18,pa
31,Con Altura,ROSALÍA,5281,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019,6,18,pa
32,Punto G,KAROL G,5185,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b,2019,6,18,pa
33,La Cartera,Farruko,5128,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR,2019,6,18,pa
34,Esclavo de Tus Besos,Manuel Turizo,5113,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019,6,18,pa
35,Ocean,KAROL G,4951,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7,2019,6,18,pa
36,Si Estuviésemos Juntos,Bad Bunny,4874,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,2019,6,18,pa
37,Un Año,Sebastian Yatra,4863,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2019,6,18,pa
38,Amanece,Anuel AA,4724,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,6,18,pa
39,Desconocidos,Mau y Ricky,4684,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019,6,18,pa
40,Loco Fefo,Italian Somali,4665,https://open.spotify.com/track/3qFiDBVE1SmltkIw3IuUPD,2019,6,18,pa
41,La Playa,Myke Towers,4623,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71,2019,6,18,pa
42,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,4608,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP,2019,6,18,pa
43,I Don't Care (with Justin Bieber),Ed Sheeran,4434,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019,6,18,pa
44,La Niña,Sech,4375,https://open.spotify.com/track/7AMzFTeQSS2FBjMCYb6zxs,2019,6,18,pa
45,HP,Maluma,4240,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019,6,18,pa
46,Adan y Eva,Paulo Londra,4221,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019,6,18,pa
47,Lollipop,Boza,4212,https://open.spotify.com/track/4AFdUHHDslEOgQOzGjIJwJ,2019,6,18,pa
48,MIA (feat. Drake),Bad Bunny,4124,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,6,18,pa
49,Te Vi,Piso 21,4002,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,6,18,pa
50,La Romana,Bad Bunny,3922,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv,2019,6,18,pa
