Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
42,Perfekt (feat. Sofiane),RAF Camora,7783,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr,2019,1,1,ch,0.604,0.765,11,-6.75,0,0.434,0.639,0,0.0938,0.773,118.257,213945,4
43,rockstar (feat. 21 Savage),Post Malone,7729,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,1,ch,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
44,Natural,Imagine Dragons,7705,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,1,1,ch,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100.0,189467,4
45,Nevermind,Dennis Lloyd,7703,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,2019,1,1,ch,0.592,0.691,3,-8.354,1,0.196,0.156,9.78e-06,0.418,0.0796,99.976,156600,4
46,Meer,Luciano,7701,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd,2019,1,1,ch,0.728,0.638,8,-6.41,0,0.252,0.24,0.000501,0.106,0.598,160.036,177253,4
47,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,7698,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,1,1,ch,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
48,KIKA,6ix9ine,7686,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3,2019,1,1,ch,0.745,0.715,1,-3.368,0,0.245,0.128,0,0.182,0.342,94.513,136032,4
49,Love Someone,Lukas Graham,7523,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,1,1,ch,0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,205440,4
50,Solo (feat. Demi Lovato),Clean Bandit,7350,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,1,1,ch,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,222707,4
51,Zoey,Nimo,7339,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc,2019,1,1,ch,0.836,0.718,2,-5.441,0,0.153,0.412,0,0.152,0.481,109.975,231699,4
52,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,7135,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,1,1,ch,0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4
53,Calma - Remix,Pedro Capó,7035,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,1,1,ch,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4
54,One Kiss (with Dua Lipa),Calvin Harris,7025,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,1,1,ch,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
55,Lucid Dreams,Juice WRLD,6966,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,1,1,ch,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
56,Trampoline,SHAED,6940,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,2019,1,1,ch,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4
57,Facetime,Dardan,6875,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2,2019,1,1,ch,0.701,0.682,4,-6.873,0,0.173,0.319,0,0.113,0.446,102.004,192947,4
58,These Days,Rudimental,6854,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2019,1,1,ch,0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,210773,4
59,Don't Stop Me Now - Remastered,Queen,6842,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,1,1,ch,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4
60,Taste (feat. Offset),Tyga,6814,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,1,1,ch,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4
61,Better,Khalid,6804,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,1,1,ch,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
62,Shotgun,George Ezra,6783,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,1,1,ch,0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,201287,4
63,Happy Now,Kygo,6691,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019,1,1,ch,0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,4
64,Shape of You,Ed Sheeran,6626,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,1,1,ch,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4
65,Binks to Binks 6,Ninho,6587,https://open.spotify.com/track/4zrEmFA3R3JngfWR70zu3w,2019,1,1,ch,0.617,0.691,8,-5.18,0,0.418,0.627,0,0.117,0.346,104.711,246984,3
66,Melodien (feat. Juju),Capital Bra,6582,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t,2019,1,1,ch,0.751,0.529,11,-7.407,0,0.143,0.0849,0,0.0944,0.33,100.262,159518,4
67,God's Plan,Drake,6573,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,1,1,ch,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
68,Drip Too Hard (Lil Baby & Gunna),Lil Baby,6533,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,1,1,ch,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4
69,Say My Name,David Guetta,6395,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,1,1,ch,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947,4
70,Ich liebe es (feat. XATAR & SAMY),Capital Bra,6354,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn,2019,1,1,ch,0.549,0.735,6,-5.226,0,0.299,0.325,0,0.263,0.495,97.538,167506,4
71,Allein,Capital Bra,6270,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px,2019,1,1,ch,0.799,0.583,7,-7.199,0,0.115,0.75,5.93e-06,0.136,0.322,119.93,222900,4
72,MALA,6ix9ine,6171,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,1,1,ch,0.719,0.825,5,-3.627,0,0.0424,0.689,0,0.103,0.789,100.006,206550,4
73,No Stylist,French Montana,6153,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2019,1,1,ch,0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172,4
74,Creep On Me,GASHI,6142,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd,2019,1,1,ch,0.449,0.597,9,-4.401,0,0.14,0.347,1.03e-05,0.197,0.505,134.598,194777,5
75,whoa (mind in awe),XXXTENTACION,6090,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019,1,1,ch,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
76,Skam Koh,Azet,6069,https://open.spotify.com/track/1wtKmJbFITh1WRz70QWksh,2019,1,1,ch,0.787,0.742,7,-2.714,1,0.0444,0.075,0.000555,0.0394,0.436,95.034,186838,4
77,High On Life (feat. Bonn),Martin Garrix,5970,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,2019,1,1,ch,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762,4
78,Ruin My Life,Zara Larsson,5923,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,1,1,ch,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932,4
79,Ramenez la coupe à la maison,Vegedream,5913,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m,2019,1,1,ch,0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,235556,4
80,Dior 2001,RIN,5909,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73,2019,1,1,ch,0.43,0.699,1,-5.892,1,0.143,0.0117,0.093,0.123,0.473,76.854,192941,4
81,Djadja,Aya Nakamura,5841,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,2019,1,1,ch,0.829,0.797,5,-5.428,1,0.109,0.0617,0,0.112,0.549,97.972,171133,4
82,FRIENDS,Marshmello,5781,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019,1,1,ch,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,4
83,Havana (feat. Young Thug),Camila Cabello,5762,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,1,1,ch,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
84,Hayate,Luciano,5725,https://open.spotify.com/track/2vzQotgEoJMvqOQp9XxqFR,2019,1,1,ch,0.797,0.512,9,-8.587,0,0.205,0.364,0.00728,0.141,0.348,116.019,174053,4
85,Run Run,RAY BLK,5716,https://open.spotify.com/track/12v5HN5yoBXWV7QpXLFjAM,2019,1,1,ch,0.679,0.702,6,-4.539,0,0.172,0.0883,0,0.113,0.446,81.992,212093,4
86,Neymar,Capital Bra,5694,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN,2019,1,1,ch,0.75,0.662,7,-6.142,1,0.239,0.56,0,0.133,0.533,123.949,263647,4
87,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,5616,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2019,1,1,ch,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,4
88,Copines,Aya Nakamura,5613,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL,2019,1,1,ch,0.701,0.787,8,-3.941,0,0.0852,0.268,0,0.105,0.904,180.024,171720,4
89,Perfect,Ed Sheeran,5496,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,1,1,ch,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3
90,Another One Bites The Dust - Remastered 2011,Queen,5480,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,1,1,ch,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4
91,MILLIONDOLLAR$MILE,Loredana,5460,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB,2019,1,1,ch,0.796,0.637,10,-6.541,0,0.188,0.116,2.04e-05,0.0982,0.401,144.045,174213,4
92,Falling Down - Bonus Track,Lil Peep,5455,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,2019,1,1,ch,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
93,Empty Space,James Arthur,5452,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe,2019,1,1,ch,0.404,0.531,1,-4.328,1,0.103,0.215,0,0.0521,0.321,164.848,214227,4
94,In My Feelings,Drake,5440,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,1,1,ch,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
