Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
10,Les méchants,Heuss L'enfoiré,164557,https://open.spotify.com/track/0r64LBR8RlnXcdd5HTFubd,2019,1,31,fr,0.675,0.626,6,-5.648,0,0.303,0.362,0,0.0999,0.512,192.011,192773,4
11,Shallow,Lady Gaga,158130,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,1,31,fr,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
12,Trop beau,Lomepal,149816,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM,2019,1,31,fr,0.748,0.66,4,-6.034,0,0.0404,0.295,5.56e-06,0.0883,0.324,123.902,244587,4
13,George moula,Heuss L'enfoiré,136417,https://open.spotify.com/track/0VR4lX58CIL6AaOnYD99UK,2019,1,31,fr,0.512,0.784,1,-4.271,1,0.391,0.599,0,0.153,0.596,180.374,140213,3
14,L'enfoiré,Heuss L'enfoiré,135122,https://open.spotify.com/track/2S8wxDFED8PAo4ZqhyMRh2,2019,1,31,fr,0.652,0.621,7,-6.011,1,0.526,0.28,0,0.116,0.377,87.767,253133,4
15,Aieaieouille,Kaaris,127139,https://open.spotify.com/track/5WpIIZ8PGiBL7353UNdwyZ,2019,1,31,fr,0.845,0.728,5,-3.828,0,0.226,0.421,0,0.109,0.553,149.014,197227,4
16,MIA (feat. Drake),Bad Bunny,125712,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,1,31,fr,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4
17,Sweet but Psycho,Ava Max,124987,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,1,31,fr,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
18,La dot,Aya Nakamura,115968,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG,2019,1,31,fr,0.428,0.513,0,-6.108,1,0.201,0.203,0,0.0947,0.753,215.219,201720,5
19,Benda,Heuss L'enfoiré,112185,https://open.spotify.com/track/7gX2hqFLQKjiJwK8gZVofe,2019,1,31,fr,0.822,0.81,5,-4.423,0,0.177,0.0789,0,0.0578,0.529,100.988,222480,4
20,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,111450,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,1,31,fr,0.841,0.798,1,-4.206,0,0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4
21,Débrouillard,Kaaris,111294,https://open.spotify.com/track/5hYfXfLP8FL3v0zJlv2zUG,2019,1,31,fr,0.872,0.644,1,-5.309,1,0.14,0.162,9.08e-06,0.109,0.349,100.009,176280,4
22,Cigarette,Kaaris,110935,https://open.spotify.com/track/1rTqrw4djb392jhfELKSl3,2019,1,31,fr,0.61,0.711,11,-6.494,1,0.453,0.351,0,0.332,0.608,66.147,203413,4
23,Say My Name,David Guetta,110760,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,1,31,fr,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947,4
24,High Hopes,Panic! At The Disco,109617,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,1,31,fr,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4
25,Rêves bizarres (feat. Damso),Orelsan,107075,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW,2019,1,31,fr,0.816,0.652,10,-6.157,0,0.231,0.11,0,0.0957,0.736,143.995,212609,4
26,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,103233,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,1,31,fr,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4
27,Jaloux,Dadju,103048,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT,2019,1,31,fr,0.558,0.797,8,-3.89,0,0.0739,0.193,0,0.399,0.368,139.992,233986,4
28,Binks to Binks 6,Ninho,98466,https://open.spotify.com/track/4zrEmFA3R3JngfWR70zu3w,2019,1,31,fr,0.617,0.691,8,-5.18,0,0.418,0.627,0,0.117,0.346,104.711,246984,3
29,Billets verts,Maes,96294,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L,2019,1,31,fr,0.664,0.573,1,-8.727,1,0.0825,0.658,3.35e-06,0.129,0.39,154.043,169880,4
30,Gun salute,Kaaris,94502,https://open.spotify.com/track/5UgUGPknu6JRgawaJAO9rX,2019,1,31,fr,0.862,0.533,7,-5.96,0,0.115,0.611,2.26e-06,0.117,0.257,119.956,209573,4
31,Chien de la casse,Kaaris,93734,https://open.spotify.com/track/7wftSd1lKjFsJy3vcKgAoA,2019,1,31,fr,0.783,0.651,7,-6.673,1,0.103,0.337,0,0.33,0.41,108.032,249600,4
32,FeFe,Koba LaD,91649,https://open.spotify.com/track/369Vi2C4a73xhxhowHNbSR,2019,1,31,fr,0.891,0.6,10,-4.406,1,0.257,0.215,3.69e-06,0.139,0.315,130.083,180293,4
33,Sheitana (feat. Ninho),Hornet La Frappe,91338,https://open.spotify.com/track/1GOIfWQmA3Tp6GlwcCd35K,2019,1,31,fr,0.851,0.626,3,-6.483,0,0.0915,0.466,0,0.0614,0.718,98.079,199653,4
34,Mauvais,GLK,90299,https://open.spotify.com/track/3ABwQntK8i49EGOd3SSj7Q,2019,1,31,fr,0.867,0.68,1,-3.754,0,0.191,0.232,0,0.152,0.49,134.006,200597,4
35,KYLL,Medine,88797,https://open.spotify.com/track/1VYTP4prOc62xQe1KWf3S5,2019,1,31,fr,0.634,0.407,3,-12.058,0,0.544,0.629,0,0.086,0.383,57.821,200091,4
36,Aristocrate,Heuss L'enfoiré,88377,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt,2019,1,31,fr,0.935,0.613,1,-6.241,0,0.0662,0.268,3.1e-06,0.0956,0.626,116.943,169733,4
37,Briganté,Kaaris,87355,https://open.spotify.com/track/1010IFNdjlJv8ZRNkyTkxX,2019,1,31,fr,0.818,0.769,8,-5.937,0,0.205,0.484,0,0.123,0.577,134.161,258680,4
38,Boom Bye Bye,Diplo,86500,https://open.spotify.com/track/3JgDeryfh6Z9P0b8plZTwF,2019,1,31,fr,0.686,0.796,8,-4.12,1,0.236,0.0467,1.06e-06,0.155,0.548,169.954,226993,3
39,L'addition,Heuss L'enfoiré,84995,https://open.spotify.com/track/1ghiKwcxcqwfSapcrHv5Bs,2019,1,31,fr,0.728,0.711,8,-6.072,1,0.152,0.102,0,0.11,0.218,134.765,231240,4
40,Ma 6t a craqué (feat. Ninho),Kpoint,84172,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS,2019,1,31,fr,0.816,0.684,11,-8.478,0,0.197,0.473,1.14e-06,0.137,0.815,89.999,197597,3
41,G.M.T.B,Heuss L'enfoiré,84096,https://open.spotify.com/track/6geMLnj9ks5JaYNrjlOLO9,2019,1,31,fr,0.767,0.754,6,-5.532,0,0.117,0.201,0,0.0936,0.666,153.928,180347,4
42,Be Alright,Dean Lewis,83468,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,1,31,fr,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
43,Moonlight,XXXTENTACION,83322,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,1,31,fr,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
44,Booska Rocket,Zola,83083,https://open.spotify.com/track/0U2UnMjB2QKWDh7E6ZPNeG,2019,1,31,fr,0.873,0.556,8,-6.091,1,0.267,0.245,8.27e-05,0.201,0.189,78.012,138533,4
45,Solo,Lacrim,82823,https://open.spotify.com/track/0VUHYCOoWRgUV9uhdXo52u,2019,1,31,fr,0.706,0.853,11,-5.222,0,0.231,0.366,0,0.363,0.886,173.092,174027,4
46,En esprit,Heuss L'enfoiré,82493,https://open.spotify.com/track/1LdMXk49KHJolR9lWu4HU8,2019,1,31,fr,0.785,0.574,2,-6.328,1,0.375,0.387,0,0.0683,0.366,140.109,188587,4
47,Golf7 r,Kaaris,82156,https://open.spotify.com/track/3VlVkVmlhFAeYVCXFbmRvq,2019,1,31,fr,0.862,0.821,8,-5.841,1,0.167,0.114,0,0.126,0.824,140.02,236853,4
48,Air Max,Rim'K,81815,https://open.spotify.com/track/0RTvfKVdkt10ATfJ8BjMEI,2019,1,31,fr,0.82,0.591,1,-7.338,1,0.459,0.26,0,0.102,0.551,141.888,205867,4
49,Roi,Bilal Hassani,80753,https://open.spotify.com/track/6bpHyk5xd0JL1cl99fJeCI,2019,1,31,fr,0.554,0.668,6,-6.738,0,0.0392,0.212,0,0.122,0.539,139.954,178267,4
50,"thank u, next",Ariana Grande,79729,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,1,31,fr,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,207333,4
51,Later Bitches,The Prince Karma,79494,https://open.spotify.com/track/0uL88Lp7C6i2WGHub1zrJ9,2019,1,31,fr,0.769,0.518,8,-6.563,1,0.102,0.000573,0.108,0.342,0.504,121.116,247976,4
52,Hakan Sukur,Heuss L'enfoiré,78927,https://open.spotify.com/track/0EE5QfsVywpj6CycOUADk1,2019,1,31,fr,0.696,0.775,10,-6.259,0,0.378,0.343,0,0.217,0.502,173.968,157627,4
