Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
49,Without Me,Halsey,88637,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,2,5,es,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
50,La Venda,Miki Núñez,82407,https://open.spotify.com/track/3fCyP5h59OZOgfqQbeO1lJ,2019,2,5,es,0.598,0.737,10,-7.498,0,0.0408,0.0364,0,0.332,0.676,147.991,183813,4
51,BEBE,6ix9ine,77356,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019,2,5,es,0.635,0.902,0,-3.559,1,0.109,0.172,0,0.125,0.286,102.063,217822,4
52,Sin Pijama,Becky G,72955,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019,2,5,es,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4
53,Good Vibes,Fuego,71656,https://open.spotify.com/track/4TwIbmabI2R5XUhqptk6Ev,2019,2,5,es,0.823,0.63,7,-3.932,1,0.0797,0.0348,6.72e-06,0.0964,0.184,100.04,235720,4
54,Contando Lunares (feat. Cruz Cafuné),Don Patricio,71058,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4,2019,2,5,es,0.856,0.523,4,-10.481,0,0.131,0.444,0,0.0537,0.709,105.935,219667,4
55,Perdón,David Bisbal,70370,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9,2019,2,5,es,0.673,0.855,11,-4.528,0,0.0846,0.291,0,0.124,0.96,179.984,206497,4
56,Mujeres,Mozart La Para,65847,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8,2019,2,5,es,0.835,0.767,1,-5.699,0,0.0686,0.204,7.93e-05,0.261,0.71,99.972,187667,4
57,La Forma en Que Me Miras,Super Yei,65820,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW,2019,2,5,es,0.656,0.662,1,-1.387,1,0.191,0.149,8e-06,0.16,0.573,189.983,307435,4
58,Girls Like You (feat. Cardi B),Maroon 5,64452,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,2,5,es,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
59,"thank u, next",Ariana Grande,64355,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,2,5,es,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,207333,4
60,No Te Preocupes por Mi,Leiva,64001,https://open.spotify.com/track/2huX4MIVEWQtzCpu6B05SV,2019,2,5,es,0.313,0.608,7,-5.746,1,0.0367,0.114,1.06e-06,0.104,0.341,151.872,228326,4
61,Baby,Amenazzy,63887,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,2019,2,5,es,0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4
62,Mocca - Remix,Lalo Ebratt,63493,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA,2019,2,5,es,0.732,0.758,11,-1.694,1,0.189,0.213,0,0.388,0.78,98.007,202876,4
63,Usted,Juan Magán,63379,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq,2019,2,5,es,0.712,0.833,0,-4.101,1,0.0618,0.0155,0,0.273,0.326,104.879,233749,4
64,Shallow,Lady Gaga,62592,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,2,5,es,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
65,Dile la Verdad,The Rudeboyz,61489,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE,2019,2,5,es,0.886,0.701,7,-3.504,1,0.141,0.292,1.16e-05,0.0574,0.823,103.0,219029,4
66,TELÉFONO,Aitana,61154,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly,2019,2,5,es,0.691,0.829,11,-4.627,0,0.158,0.102,0.000177,0.0698,0.564,172.161,163294,4
